OceanAction,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,Capacity-Building,Finance,Systemicissues,Technology,Trade,TOTAL
"(1009, '16094')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1010, '19829')",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
"(1011, '19924')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1012, '15626')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1013, '19979')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1014, '20500')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1015, '20940')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1016, '20960')",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"(1017, '19327')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1018, '21408')",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
"(1019, '18145')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1020, '16568')",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
"(1021, '21208')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1022, '19689')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1023, '17214')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1024, '21048')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1025, '17965')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1026, '19178')",0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,11
"(1027, '18112')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1028, '18598')",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"(1029, '16522')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1030, '20592')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1031, '18409')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1032, '20996')",0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,6
"(1033, '18533')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1034, '21276')",1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"(1035, '15440')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1036, '18229')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1037, '20119')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1038, '15536')",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"(1039, '20604')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1040, '20319')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
"(1041, '15788')",1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6
"(1042, '19228')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1043, '18923')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1044, '17950')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1045, '19734')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1046, '21024')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1047, '19108')",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
"(1048, '16546')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1049, '15593')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1050, '17462')",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"(1051, '21304')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1052, '21300')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1053, '20044')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1054, '17234')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1055, '17286')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1056, '17306')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1057, '18908')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1058, '17506')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1059, '19339')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1060, '17110')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1061, '15659')",0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,11
"(1062, '20448')",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
"(1063, '20696')",0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,14
"(1064, '20888')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1065, '20948')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1066, '20900')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
"(1067, '19569')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1068, '17242')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1069, '16014')",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"(1070, '20059')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1071, '18998')",1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,14
"(1072, '16631')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1073, '16894')",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"(1074, '17971')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
"(1075, '17246')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1076, '17122')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1077, '18352')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1078, '20289')",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,6
"(1079, '14987')",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"(1080, '20992')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1081, '16922')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1082, '21729')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1083, '16990')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1084, '15155')",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"(1085, '17006')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1086, '18034')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1087, '21308')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1088, '15027')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
"(1089, '14234')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
"(1090, '17734')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1091, '16556')",1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4
"(1092, '17226')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1093, '18993')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1094, '18298')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1095, '19644')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1096, '19359')",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"(1097, '15551')",0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,13
"(1098, '14472')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1099, '19283')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1100, '21436')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1101, '14716')",0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,6
"(1102, '18019')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1103, '17737')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1104, '20169')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1105, '15238')",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"(1106, '15617')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1107, '19419')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1108, '15554')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
"(1109, '18400')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1110, '16798')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1111, '15668')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1112, '17986')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1113, '17845')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1114, '17833')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1115, '17338')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1116, '17851')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1117, '17278')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1118, '18484')",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"(1119, '19329')",1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,13
"(1120, '21176')",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"(1121, '21160')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1122, '21164')",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"(1123, '21172')",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"(1124, '21156')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1125, '21168')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1126, '21180')",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"(1127, '16954')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1128, '18265')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1129, '15608')",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3
"(1130, '18502')",0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
"(1131, '16054')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1132, '20194')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1133, '20712')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1134, '21132')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,3
"(1135, '18130')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1136, '16283')",0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6
"(1137, '17542')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1138, '20374')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1139, '15410')",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"(1140, '20244')",1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,17
"(1141, '17442')",0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"(1142, '20608')",0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,6
"(1143, '20688')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1144, '20700')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1145, '18958')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1146, '18953')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1147, '18948')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1148, '19008')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1149, '18928')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1150, '18943')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1151, '19013')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1152, '19003')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1153, '18968')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1154, '18963')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1155, '20912')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1156, '15242')",1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,19
"(1157, '21044')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1158, '18115')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1159, '17770')",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"(1160, '15368')",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"(1161, '18124')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1162, '21444')",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"(1163, '16026')",0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,7
"(1164, '21184')",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3
"(1165, '20644')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1166, '16862')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1167, '19363')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3
"(1168, '17450')",0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"(1169, '17458')",0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4
"(1170, '18472')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
"(1171, '15599')",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3
"(1172, '16426')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1173, '16709')",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
"(1174, '17594')",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"(1175, '17635')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1176, '17142')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1177, '17134')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1178, '16770')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,4
"(1179, '18823')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1180, '19258')",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"(1181, '19319')",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"(1182, '16118')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1183, '19944')",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
"(1184, '21292')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1185, '20074')",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,5
"(1186, '18588')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1187, '17454')",0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6
"(1188, '18773')",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"(1189, '21152')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1190, '17490')",0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,7
"(1191, '17498')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1192, '21656')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1193, '18364')",0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3
"(1194, '18067')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1195, '16126')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
"(1196, '21560')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1197, '19744')",0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"(1198, '17174')",0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,10
"(1199, '21352')",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"(1200, '19919')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1201, '19078')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1202, '19739')",0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"(1203, '16146')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1204, '16946')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1205, '16307')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1206, '15974')",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"(1207, '15704')",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"(1208, '21240')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1209, '20369')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1210, '15031')",0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,6
"(1211, '17206')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1212, '20324')",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
"(1213, '19789')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1214, '16170')",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4
"(1215, '18127')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1216, '17482')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1217, '19337')",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,6
"(1218, '18528')",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3
"(1219, '18049')",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
"(1220, '20009')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1221, '18427')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1222, '18436')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1223, '17314')",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,4
"(1224, '21248')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1225, '15982')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1226, '19874')",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
"(1227, '16474')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1228, '15910')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1229, '16918')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1230, '21004')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1231, '18238')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1232, '18415')",0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
"(1233, '15358')",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"(1234, '20274')",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4
"(1235, '18538')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1236, '14688')",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3
"(1237, '18235')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1238, '20139')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1239, '17644')",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5
"(1240, '17606')",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,6
"(1241, '14827')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1242, '21536')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,6
"(1243, '17078')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1244, '19854')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1245, '18469')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
"(1246, '18481')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1247, '18142')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1248, '16322')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1249, '20820')",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,4
"(1250, '21416')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1251, '20124')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1252, '14840')",1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
"(1253, '18868')",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"(1254, '14787')",0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,5
"(1255, '19386')",0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,5
"(1256, '21636')",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4
